UMAP1,UMAP2,Dataset
-2.906723,-0.3305402,g
3.92655,2.3834012,g
-7.272721,8.666579,g
1.5642185,0.29060513,g
-7.182104,-6.1623473,g
-6.735393,3.21371,g
-0.8177379,-2.1095557,g
10.57864,1.5980899,g
-10.105903,-2.0079517,g
-0.30508998,-3.0339444,g
5.235668,6.4731865,g
0.2151495,4.467105,g
1.1078112,1.4519908,g
1.3477168,-1.5447061,g
-3.2554517,0.30594766,g
8.222194,6.4261103,g
6.588362,-4.9360747,g
-3.2475512,0.32857612,g
4.5967994,1.681137,g
2.7740471,2.5134854,g
5.2176013,5.8587337,g
-0.45734823,5.086643,g
-7.1466947,-1.4832224,g
0.35104617,-13.766435,g
-2.6071513,3.6128063,g
2.3960693,3.0116444,g
10.340501,1.1721877,g
-6.152382,-9.642653,g
1.5743148,3.2259347,g
-5.441802,-1.9065475,g
-7.2833533,2.597492,g
1.7724596,-2.5992205,g
3.4233918,4.6515994,g
10.277026,-1.5591288,g
1.1025763,5.6497493,g
9.024779,-8.474944,g
7.4164476,11.033998,g
-6.720336,-1.0778477,g
-5.867329,4.379279,g
-9.01358,-3.4798906,g
-9.419589,1.1020023,g
-7.106947,4.4337144,g
5.078895,11.120159,g
0.5322352,-10.240024,g
-1.8281851,1.5368679,g
-5.0441146,8.849259,g
2.7148957,8.696942,g
4.2733393,3.7886405,g
2.4378088,2.6801176,g
-0.24568015,1.057225,g
2.3568523,1.4021989,g
7.0054507,1.7599298,g
-1.3260629,-1.9782265,g
1.2660806,-6.0344257,g
5.040325,5.9194646,g
2.1489778,-0.90672,g
2.064504,10.12015,g
-1.804158,0.6271443,g
-8.179208,-4.3380823,g
-2.3779671,-7.7567186,g
-10.158952,-3.908571,g
-2.1290529,-12.207742,g
-4.306012,-11.652804,g
-8.471904,0.40536377,g
8.767215,2.3950093,g
11.7089205,-1.7850786,g
-0.7068504,4.7236075,g
-6.115462,2.5191772,g
3.812971,-2.0223668,g
1.8490348,4.923953,g
8.687137,-3.7678661,g
-6.196204,6.512735,g
-1.9957321,-1.3123964,g
4.85625,-5.9675503,g
-7.8026795,6.590749,g
3.151848,4.487849,g
-6.5761824,1.4378043,g
-8.0525675,4.287546,g
3.7685366,4.3569965,g
-5.3086977,5.110432,g
5.662993,1.5790431,g
0.97617096,6.6647162,g
-9.959755,3.929047,g
0.76075816,0.23696628,g
0.79501635,2.760246,g
5.539722,-7.0518446,g
-3.9915273,1.5316241,g
-0.96698225,-4.6865025,g
0.22897826,-0.25866088,g
9.2131405,1.2966818,g
-2.6667728,5.929577,g
2.8987732,0.8605848,g
-0.48771405,6.375272,g
-4.321532,-3.0576944,g
3.605143,9.215072,g
-7.535908,-2.1114836,g
-0.82523084,4.1071115,g
-6.7739305,-3.182469,g
-6.9490376,-6.2522902,g
0.039832536,6.630975,g
8.267709,5.420363,g
-5.3072085,8.5632105,g
-4.3062954,6.8055167,g
2.9740891,1.1947874,g
7.2575316,-0.37830073,g
-6.4692574,-3.9946415,g
3.5976632,3.08412,g
-5.644968,-5.512688,g
9.048618,-1.9583664,g
-10.964551,3.4097946,g
-0.06922178,4.980065,g
2.457225,-9.3521,g
-1.8449662,-0.43904355,g
4.7394543,1.1804268,g
9.3236475,4.336532,g
-8.727237,8.917285,g
4.2590365,0.81985146,g
-1.3921106,-2.5757017,g
0.27727565,-2.8488064,g
-10.461089,-1.483237,g
-11.275939,2.352778,g
-4.1499133,3.83925,g
1.8771148,1.995102,g
0.43337005,-11.316822,g
5.8418655,-11.040813,g
-2.2479458,3.4862585,g
6.335095,3.2515826,g
1.180922,2.2900167,g
2.468375,2.0628548,g
-9.264667,-1.1888387,g
5.5680904,-0.27279326,g
2.024976,6.914047,g
-8.451494,4.921447,g
-2.3376226,4.674452,g
7.5757504,-5.505141,g
10.318677,-0.6058191,g
0.6004057,-7.647039,g
-3.631811,4.9754677,g
1.9647866,-0.5003241,g
-6.4707775,-8.746063,g
0.87545204,-0.14505163,g
3.950274,-11.431917,g
5.1075325,-4.1015587,g
-12.754237,-0.6951646,g
1.7488575,0.7693999,g
-7.080651,-9.57609,g
4.9919624,-8.244853,g
6.9681735,-6.4018946,g
-0.92849904,-1.7690588,g
3.408567,4.608609,g
-0.53803,4.10869,g
-5.0349865,2.8603718,g
2.1812687,2.0728877,g
3.9275475,-4.8782973,g
1.8821354,-1.6053046,g
1.1041154,-3.3991296,g
-2.696003,4.6382937,g
1.1481166,-9.119787,g
-3.4735937,-0.7135224,g
8.779394,2.2294471,g
-3.8794436,-6.1080317,g
10.254686,3.9863074,g
-1.6617801,2.4271467,g
1.7422224,-1.4070024,g
4.317798,-2.3303561,g
-5.411582,-2.2468646,g
2.4748046,-1.1357981,g
0.41881153,-2.4974794,g
-4.944375,-9.773754,g
3.5290592,1.0675446,g
-1.9517356,-0.14438353,g
-2.3603158,-0.88822424,g
6.7339187,4.339574,g
3.4567227,-7.264731,g
-12.229911,4.908236,g
-1.9811363,-4.6287313,g
2.911545,2.0733423,g
11.1849575,-3.2323322,g
1.0058142,-3.8806748,g
-8.009386,-8.332801,g
2.4456613,2.7056496,g
-5.940136,-6.121816,g
-0.44611296,-6.08255,g
5.274995,7.83613,g
-0.090967216,2.3385334,g
-1.8611075,12.07092,g
-2.931706,4.4656987,g
-3.1920974,-8.761012,g
-2.6722443,-1.831159,g
-5.367142,-1.384836,g
3.0062313,10.150869,g
9.881242,-0.63051337,g
6.199468,3.2008004,g
0.9817485,-5.283986,g
-2.2350442,3.560062,g
-3.6840503,-8.697561,g
4.394249,-6.9558196,g
-5.4173155,0.63032424,g
-2.8737283,-2.4272604,g
-8.64555,4.2019863,g
4.3263493,0.11444508,g
7.6386795,0.9791521,g
2.159891,2.6494093,g
4.5381474,-1.2906281,g
7.8418527,8.956708,g
-10.037991,-6.192362,g
7.9116883,6.263421,g
-6.058148,0.4951395,g
-0.98979694,-9.756243,g
-1.8098938,4.8797812,g
9.60795,4.155916,g
5.932328,7.404969,g
-9.276145,-1.4457736,g
-4.6977262,-2.9855077,g
6.0372286,-6.9417825,g
4.2178435,-0.5364169,g
-0.3256691,-3.1276147,g
5.4547067,3.7373283,g
6.0483766,-3.4347072,g
1.0088775,-0.75862366,g
-10.335377,3.0250626,g
-3.1691067,-1.7943511,g
12.723174,0.059446722,g
-3.20635,10.747047,g
-4.9961615,6.543439,g
2.3313663,-12.279879,g
-3.4161143,-11.77094,g
-7.572859,-0.58716005,g
-0.7162487,-10.597006,g
-11.5131645,-1.4501915,g
1.1496693,10.533996,g
0.6417384,8.568919,g
1.1005826,-4.315039,g
-2.1178913,6.1284733,g
10.578993,3.8268833,g
11.534119,-4.7636166,g
-5.6213217,-2.2463672,g
-1.2803168,9.568121,g
-8.721256,-6.512532,g
5.3442574,5.6293015,g
-4.3072267,1.0198939,g
-5.0515637,-5.7767677,g
5.3556056,0.10165365,g
0.45969063,0.27334398,g
-8.068669,-3.315259,g
-2.795218,-2.5148156,g
-3.015205,-7.174364,g
3.563428,-0.85118115,g
0.085148044,3.0754423,g
9.567438,-1.55496,g
4.52382,10.526723,g
0.42040455,-11.306351,g
-11.692802,-5.0457115,g
0.28033006,-7.880634,g
6.2678742,1.9165417,g
8.592192,-4.6870666,g
-7.0423164,-5.785089,g
2.5859807,10.738992,g
1.0547439,-3.883783,g
9.912171,8.437002,g
1.19775,1.5527817,g
2.4629092,0.91509944,g
5.6335926,-7.7043896,g
-4.9088516,-5.0348086,g
5.2617025,-2.7324584,g
-9.119041,2.467017,g
-8.958683,-10.567853,g
-6.1870956,2.610415,g
0.40792784,-2.3887246,g
-8.815597,-4.623837,g
1.7153995,3.4802666,g
2.6175268,1.907782,g
1.1973495,-1.6435248,g
2.447144,9.217893,g
9.576715,-1.2510245,g
-8.815625,-4.623733,g
2.9000385,1.5031732,g
0.24214137,-0.024216015,g
11.504,0.88356113,g
-12.369772,6.018736,g
0.8737908,10.874292,g
7.2555776,-0.27753574,g
3.575335,-10.397665,g
9.8108635,4.2924976,g
-3.506326,-0.34289068,g
0.683968,0.69638026,g
1.7034683,-4.163164,g
6.0558543,-9.567614,g
-3.28661,-1.3783432,g
6.4268765,-0.3470472,g
-10.342785,-0.9877368,g
-0.19401519,7.0078363,g
-1.3714598,-3.4917083,g
3.9598253,-5.271642,g
-0.33158034,-2.3706794,g
-6.966845,-10.198262,g
-0.84161735,-8.099363,g
-3.7003374,5.8589106,g
3.7025158,-7.376641,g
-0.27278718,-5.4634047,g
-7.411813,0.3606555,g
6.865098,-3.0379295,g
5.1990986,-6.260819,g
-5.3616223,-3.9665627,g
1.6131965,-1.0927094,g
-4.3250785,-5.253675,g
-2.802912,2.1479893,g
4.5811887,-3.1690528,g
-2.9030406,4.178658,g
-1.7543724,5.14498,g
-13.080452,-2.2633178,g
1.0445678,-0.24802953,g
-2.6776567,0.49764484,g
-2.2837582,2.9804838,g
0.5397885,-1.8968283,g
6.1609745,-8.041261,g
-3.619497,1.1654224,g
-0.047301568,-3.8994534,g
-2.3779995,-0.06119969,g
-5.6131487,3.9675343,g
-0.084196866,5.763236,g
2.1859622,-0.553474,g
1.3093578,-0.1425921,g
2.6838403,-4.05952,g
-0.15110749,1.7291121,g
-7.84295,2.8193357,g
3.5346603,0.80443656,g
-8.59214,-4.177761,g
0.3639491,-1.1974585,g
6.9980807,6.374083,g
3.140448,2.5997531,g
2.5982606,1.861357,g
3.9685893,5.796266,g
6.0953593,5.8170204,g
0.35827845,12.237144,g
-9.042486,2.8985953,g
-4.8827896,4.6020803,g
-4.8781586,-0.41348425,g
-6.670369,6.498992,g
2.5529,-10.0681715,g
-5.810541,-1.4783909,g
1.9869136,-1.8132465,g
6.085655,-3.3972175,g
2.9145315,0.05045961,g
-7.0442224,3.8998976,g
-4.442096,-6.2288775,g
-4.292514,4.258881,g
1.9668828,-0.39889073,g
0.29329363,3.1596723,g
-3.677492,7.2440143,g
-6.001738,-4.5552363,g
-2.1474872,-6.4342723,g
-0.7964316,7.1041536,g
1.3918316,-1.6636938,g
5.306877,-5.0796375,g
-2.7618604,-9.890992,g
-0.21776944,-9.216137,g
1.174862,1.1842086,g
-0.42973098,4.973159,g
-2.6935456,-0.3138299,g
-9.823224,-3.2194557,g
3.848839,5.8336377,g
-2.4372115,0.13594103,g
-0.41856244,-1.096984,g
4.2319064,-5.9970465,g
-2.290623,5.01899,g
-2.1630867,3.6792657,g
5.0976667,9.587396,g
-4.6829257,0.9413405,g
-12.756817,-0.6948425,g
-1.4768418,5.9661617,g
-6.515876,10.132037,g
4.1503687,-1.5474199,g
8.221763,-10.347485,g
-6.5644965,1.1433715,g
2.9294426,5.3354063,g
-8.735921,-8.6674185,g
-2.2212858,3.4452658,g
-0.23426375,-1.8424219,g
6.774111,-8.874932,g
-0.44597548,-9.03455,g
-5.8503942,6.698461,g
3.9708574,-2.948891,g
1.4645572,-4.078611,g
2.3925812,-10.093255,g
1.7630419,12.678983,g
-0.4733678,4.3723187,g
2.738986,8.696814,g
-2.409195,-2.1946454,g
7.950875,10.568206,g
3.7164721,-7.474273,g
-4.587379,-4.8508244,g
-4.8327823,-4.063856,g
0.5831707,-7.6632495,g
7.891059,1.5266895,g
-6.867168,4.5485725,g
9.350018,3.8225265,g
9.520325,-3.1093442,g
6.122263,3.1636138,g
-5.013141,-8.423437,g
-3.0110712,-1.2486211,g
-0.8482384,-2.080286,g
3.3444989,5.0299735,g
2.9275675,-6.2027626,g
-0.18004967,5.1247582,g
-2.2874866,-1.6016463,g
9.364408,1.2575788,g
-8.750268,-1.1279539,g
-3.0925393,9.659827,g
-3.4063487,6.1969523,g
2.8934493,-0.11409474,g
-2.50906,13.473842,g
0.05613614,-1.768296,g
0.22551367,3.644079,g
1.1184375,9.094813,g
-1.8168405,0.24592549,g
2.499677,-0.37855062,g
-3.20495,11.282488,g
6.2630963,-8.339722,g
-2.3786454,-3.1444752,g
-7.163494,-1.97048,g
2.132568,2.081192,g
3.0623746,-1.54803,g
-1.9867792,-1.2854989,g
-9.100499,7.2636776,g
-4.5277114,8.155777,g
-0.5217484,-1.0564408,g
4.3074493,7.7580156,g
-5.350905,-9.117007,g
4.7998605,-5.686843,g
-3.9269347,2.1099598,g
-4.4052086,1.0179589,g
2.195048,11.58496,g
1.825508,3.3627577,g
1.1549163,0.7126422,g
4.5125446,-10.348743,g
-3.5911596,11.334512,g
1.668198,2.7218883,g
6.0731115,-6.8878865,g
2.5521812,-1.0722082,g
-1.0901964,-3.8369617,g
-5.910702,4.1601286,g
-8.707688,-6.5169516,g
5.7701283,11.407807,g
-2.3728123,3.6503167,g
-4.744388,-0.9914922,g
9.156569,2.952839,g
1.3053138,-0.2519378,g
-10.883407,-1.0369629,g
8.195223,3.2434714,g
0.48659176,6.7409043,g
-0.43097502,8.597397,g
-2.8862839,-1.3411078,g
9.817434,-2.2177587,g
1.4184848,0.3045265,g
2.5002859,-6.7516675,g
-11.68104,-3.645583,g
-0.06006307,2.5327759,g
4.121962,-8.581158,g
-1.8085343,-1.0284367,g
1.4990077,-9.618458,g
6.2695146,3.4108665,g
-5.189505,2.6982837,g
-5.1199613,-6.5672617,g
-6.6652117,0.7357435,g
0.18363935,3.1968021,g
7.500867,4.7166133,g
-0.49111032,-0.62500316,g
-2.710486,-0.36742806,g
2.7878177,1.6872987,g
2.0278308,1.9843143,g
-5.093664,3.4906378,g
0.05315405,-1.1940389,g
7.6982,-5.086569,g
8.258522,-5.960042,g
10.308619,-7.4683676,g
-12.992404,0.62234336,g
-6.022804,4.5324745,g
6.158026,2.956236,g
-2.4190059,-4.225206,g
-5.66528,3.4755912,g
2.4009576,-1.9235073,g
3.7650542,6.6205873,g
2.693123,-4.0304904,g
4.514664,-5.6995897,g
-2.9317405,-7.911526,g
8.584834,8.063546,g
2.5791144,-4.1045384,g
3.322389,2.673013,g
6.367402,3.4845562,g
-5.333832,-2.086771,g
-5.9734755,6.5686083,g
0.018903084,-12.801163,g
-0.62214464,4.568033,g
-2.559926,1.7733213,g
8.987324,-0.5189348,g
-5.0547743,-1.9951771,g
0.3162807,8.506898,g
13.37719,2.355712,g
-12.278041,0.9833872,g
0.45469806,-8.870334,g
-6.2664638,6.2942576,g
-2.442161,-1.2833626,g
-7.3598685,3.531535,g
0.5475228,-2.613474,g
0.25111476,5.614666,g
-6.21258,-4.0135217,g
7.9788933,0.4016949,g
-0.7461537,-6.242432,g
9.063051,-4.9327354,g
-3.476088,-0.5583172,g
-1.0337018,-3.3828664,g
-5.8459134,6.059842,g
1.2350801,-0.33677578,g
1.0158137,4.054727,g
-3.0637927,-1.1825478,g
5.3620925,-1.6616205,g
4.0481915,11.100442,g
5.1769753,9.646506,g
-1.6357569,8.620573,g
-5.8685775,6.0509844,g
-4.9008803,4.582792,g
-2.9185762,-2.5018353,g
6.484248,3.9516912,g
7.374183,-9.820926,g
1.6569282,-11.655897,g
-9.295415,-2.8395963,g
5.372007,5.2678905,g
-2.3654559,0.030348696,g
0.26479617,-7.435825,g
3.5519452,1.1423523,g
4.32284,-5.769383,g
4.3799934,7.1750236,g
3.515265,-8.403811,g
-9.190126,5.415944,g
-5.9121943,-1.4986002,g
1.3054252,-6.7001305,g
-7.1297455,-1.5883273,g
-5.6952195,2.8898354,g
-2.1031585,-1.4479084,g
3.183131,3.0366032,g
1.4312888,7.095146,g
2.0202167,5.8213596,g
-7.6953998,0.6622549,g
-5.1808815,-7.6311545,g
1.8336575,-1.623151,g
2.6548085,7.0435104,g
-5.224624,-4.7901244,g
-5.0457196,-5.778797,g
1.7095715,-2.2498348,g
-6.174523,-4.0168386,g
-6.210628,-4.049913,g
10.621822,0.26289397,g
-0.42857733,-0.4839966,g
6.386619,5.624998,g
-3.5275185,3.0399916,g
7.921025,-1.7550684,g
3.8173387,-4.430076,g
2.144293,-0.5046866,g
12.445551,0.24081385,g
-6.2019157,-0.7064269,g
1.2026387,6.603642,g
5.83328,5.088,g
1.7095996,6.559471,g
7.82209,4.1674695,g
5.633229,5.1399856,g
-2.4875197,-11.119321,g
-10.073907,-0.45647937,g
7.073943,1.9696952,g
-1.0130967,-7.046948,g
2.490525,-10.020737,g
3.6002302,-7.325603,g
-2.1758223,0.3554355,g
-1.9352256,-7.466406,g
1.8296695,3.1876202,g
-6.9221926,-3.3685596,g
-1.4509827,-3.4602947,g
0.43316668,-11.316196,g
1.3827955,-0.51057726,g
-7.1080503,-5.9820356,g
2.8549438,0.014875899,g
12.391171,2.5265512,g
-6.5719657,-4.5167303,g
-7.8869643,-1.5771127,g
8.868904,4.637423,g
0.11776877,-2.7745333,g
2.1495323,-7.556263,g
-6.114561,4.2668543,g
-2.929302,-1.005431,g
-0.7722592,2.2463205,g
1.4925668,-2.07174,g
-2.218464,-4.0546474,g
1.7266119,3.0090652,g
2.3907533,-0.12530826,g
5.722797,5.0787334,g
13.313158,2.2745147,g
-10.911251,-3.2538545,g
1.6509306,-4.2529836,g
-3.3817778,6.183288,g
-6.274998,-4.0121546,g
7.5178494,6.6613345,g
-3.0719497,-5.5175033,g
11.444541,0.6338513,g
3.2670395,7.176654,g
-3.580308,1.6400032,g
-0.21385036,-1.8433031,g
0.18974972,-0.27393073,g
6.197004,-4.5050325,g
-0.65317386,2.2450972,g
-1.114972,-2.1461601,g
2.6941054,2.1984437,g
-1.4145602,-1.6923398,g
0.9474159,10.593428,g
3.189535,-6.47147,g
-2.8286345,9.164752,g
7.851445,1.5110039,g
4.4535756,9.04821,g
1.2204268,2.0863938,g
0.45779625,0.5660313,g
1.7848406,1.3655392,g
0.46355465,1.080924,g
3.8509727,2.0131063,g
1.6245778,9.282501,g
5.4194007,11.949798,g
10.57473,-0.13017888,g
-7.10829,-1.6267937,g
4.878318,10.382298,g
-1.5991374,1.8912907,g
11.987083,0.3572308,g
1.1250547,2.2701488,g
11.706565,-1.7825361,g
-4.8846626,-0.19268656,g
-0.63686144,7.5556054,g
2.2248034,-10.502852,g
3.7807941,1.4813445,g
-1.2268239,-1.3741957,g
4.8183155,-4.5753994,g
-6.318178,2.0299683,g
5.9384923,-5.1182003,g
1.6952826,0.7990815,g
5.09194,-0.111906745,g
-5.6016273,10.931996,g
-7.2703896,8.4544735,g
3.3065653,2.0404432,g
5.1962,5.8858223,g
9.070605,4.7706122,g
7.853432,1.9028839,g
0.50283056,7.2565966,g
-2.90517,-0.32606116,g
-1.0730333,-8.662605,g
-0.55384123,7.9730864,g
2.280345,2.9984848,g
-2.9898336,-1.1053947,g
6.103542,6.4500875,g
1.1336261,-4.3350134,g
3.498995,2.548664,g
0.84734195,8.764572,g
-3.787003,4.918191,g
8.240129,-4.050181,g
1.9267119,1.9941059,g
-0.3598645,1.0926095,g
-6.9162335,0.23343866,g
0.5944003,-10.602652,g
2.155017,-1.125357,g
0.82211256,1.5265557,g
6.3643517,5.9649544,g
1.4607185,-0.7174171,g
9.2879715,-3.3538013,g
1.2491405,-2.317381,g
4.8775826,-9.490125,g
-7.1628733,11.095861,g
0.21788858,6.918808,g
-5.455897,1.3930076,g
10.1144,3.7594695,g
4.5364647,0.009553766,g
-3.785218,2.0240786,g
-11.726522,0.5349536,g
-2.7582915,-2.5123067,g
-7.486256,0.430664,g
1.191153,-10.385151,g
0.93665004,11.238437,g
-2.529207,8.554298,g
-6.829707,-12.3663225,g
6.820077,5.539625,g
-12.885983,-2.2311587,g
-2.63057,3.4027026,g
6.2809367,6.318719,g
-4.059948,-2.6495798,g
9.375887,4.329447,g
-2.6644337,5.9356275,g
-0.073626965,0.7817119,g
-2.8974123,-0.67438275,g
-10.089001,-7.1246567,g
5.686766,-8.958591,g
-3.0876176,8.644558,g
3.6001468,-2.4308383,g
-0.49238244,4.644307,g
2.7839556,-3.8378356,g
-8.64852,4.1998234,g
7.546119,9.876605,g
-5.187772,3.870228,g
5.1213684,-3.6939316,g
-0.71513486,-8.021194,g
1.476648,-6.108919,g
1.0336,-0.5983976,g
0.60874647,-4.9006968,g
-1.7427425,-0.43946612,g
2.4881024,0.004974487,g
-7.2798104,-3.5140748,g
6.862446,-3.3346329,g
-5.662867,-1.8560337,g
7.454223,1.7403266,g
-9.578584,4.078686,g
-4.6468444,-7.7834706,g
-3.9085522,-7.957662,g
-6.7445965,1.644494,g
0.05370367,-3.9456468,g
2.6846066,3.7903001,g
-8.946042,10.151665,g
-4.731212,-0.29324675,g
-8.691968,3.9261582,g
-8.394087,-0.9176659,g
0.03392837,-9.672905,g
0.89668804,-3.5308397,g
8.3136015,8.436275,g
1.1752182,0.8831276,g
1.212703,4.0610757,g
4.1725597,-4.628639,g
3.1876132,2.0569658,g
2.6256335,2.5113664,g
0.86155677,-1.441855,g
-5.410529,-2.1755345,g
6.0222497,-6.932969,g
-0.7643254,4.4690633,g
-1.0236065,7.855794,g
-0.21811366,-3.4182577,g
-7.1743875,-6.156131,g
7.259616,1.2080286,g
-2.9031398,-0.90720654,g
10.283918,-7.5044208,g
-2.627741,-6.1043277,g
2.3364172,2.4555063,g
-3.5683575,9.367799,g
-6.9111614,8.168959,g
5.294066,-1.0012102,g
10.744209,5.3062606,g
7.0410857,-2.4109619,g
2.3717015,-0.97022843,g
2.5415952,-11.946346,g
-8.329209,10.198834,g
-5.789628,4.98203,g
-8.239198,-5.8901014,g
6.6824093,-6.1045628,g
1.1049389,-8.4591675,g
-0.26964098,-3.37441,g
7.4575787,1.7563565,g
-10.042323,-5.5660586,g
5.312225,5.510523,g
2.876048,1.3488367,g
2.3497834,-13.428991,g
1.4607514,2.861667,g
11.040558,0.71322286,g
-2.927072,3.2985156,g
-5.269701,3.0715973,g
-2.0631871,-6.786786,g
-8.580487,0.68874866,g
-7.9330807,-7.996293,g
-0.7776804,4.016118,g
-8.825392,1.8933146,g
-0.8082685,-2.9536848,g
-2.4257474,-0.31510246,g
-5.6825542,-5.754,g
-5.0146446,8.884114,g
1.4750984,-3.8539104,g
-3.8410456,9.8051815,g
-5.9476438,0.30144835,g
11.299498,4.5724454,g
-2.1593144,3.6505492,g
1.7664306,2.6838615,g
0.6675241,0.49515197,g
-2.0149696,-4.9618287,g
0.90023834,1.6974931,g
1.9081937,5.559693,g
-6.041817,-1.4100258,g
-3.4120295,0.09555731,g
-9.875412,-2.4778836,g
5.1193943,12.018568,g
2.7015746,-9.625566,g
-5.635429,3.492167,g
1.981677,2.6363552,g
7.8891635,6.2761884,g
8.698541,2.7314894,g
5.048835,-12.36809,g
3.3853204,-11.266473,g
6.312345,-3.587275,g
-1.5841074,10.063764,g
3.7532375,2.145402,g
-7.9696,-0.12266936,g
-2.6137922,-0.23653488,g
6.127647,0.33330545,g
4.8525534,5.512717,g
-0.11474402,-2.2888553,g
-2.065568,2.6938422,g
5.8589487,-0.09887064,g
-0.6836262,10.643072,g
3.4134576,-1.1157196,g
-4.896606,-0.20635465,g
2.981111,2.3806412,g
1.2552825,-7.4550905,g
1.3257958,0.8729148,g
2.0982282,1.3822734,g
-7.943711,9.193787,g
-0.5662811,-3.2834666,g
2.7423844,6.8802314,g
-0.19025159,1.2803822,g
1.0219753,4.071438,g
-4.2558475,-10.1788645,g
0.71018213,-2.2348158,g
3.179167,-2.485262,g
8.072893,-6.6460977,g
1.6284331,-1.5401545,g
2.6457539,-0.54588526,g
-0.0068160514,-9.678806,g
-2.411455,-5.104147,g
-7.6315517,-8.648769,g
-8.923961,-3.3872411,g
-6.1828074,4.3288965,g
1.2457445,-0.7766606,g
1.8725501,4.3754754,g
4.3097873,10.849934,g
0.24164012,0.81482005,g
9.672782,6.9095316,g
-4.4297395,4.0211434,g
8.322315,0.9803091,g
5.0635877,4.30743,g
-4.294263,6.768024,g
-9.031687,3.3347244,g
-9.037748,0.72555923,g
-0.1134942,2.307985,g
5.278614,10.733551,g
0.54021305,-5.740103,g
11.935232,5.211937,g
6.805261,5.5278993,g
-4.3859572,-2.2595217,g
4.001566,11.056083,g
2.2644682,-0.40750945,g
1.0826705,4.6384945,g
-5.557074,0.5131173,g
-0.14224166,5.3865767,g
-11.321478,1.2745972,g
-4.0534477,-7.281692,g
1.1501995,-0.5986738,g
3.1697247,-8.91246,g
2.17369,6.197305,g
-2.8318312,-0.0783341,g
5.3615084,9.813685,g
-0.6289327,3.7395911,g
-3.518313,-4.221924,g
1.0002598,-3.5184376,g
-9.80208,-5.0936255,g
-4.1012416,-9.580766,g
-10.163742,6.199942,g
-2.394455,9.459714,g
6.1551366,-3.046878,g
-6.6326833,2.0454736,g
-6.716285,3.4769344,g
0.5111675,-3.1156406,g
-0.1298784,-0.98285323,g
-6.0391154,4.5325704,g
8.792003,3.3946626,g
0.2537348,3.7029197,g
-3.438899,0.12117851,g
-0.35646176,8.323613,g
-3.1288128,-6.5370417,g
-0.7152424,-9.409261,g
-4.9477086,-9.772383,g
4.2551346,9.538001,g
1.0648309,-3.094196,g
-5.382822,1.929373,g
-5.5045424,2.2576795,g
-2.5042515,4.542742,g
4.262184,2.2807524,g
-10.234086,4.4329076,g
11.710919,-4.9088507,g
-3.1439607,-5.3691897,g
-2.2130446,7.9544683,g
8.519998,0.5531742,g
-5.6357064,1.9213878,g
4.4027486,-9.804201,g
-2.3949976,9.466356,g
-9.2644615,-1.3656825,g
-2.7006886,-4.124341,g
1.6893532,0.96168303,g
-1.8820047,0.81385916,g
-0.8477973,4.3488936,g
8.058702,5.53531,g
8.232579,-0.37831682,g
6.2391014,4.160164,g
7.737685,2.151602,g
1.0759922,-4.3009458,g
-10.682862,2.5853152,g
-3.2767034,4.809792,g
9.252459,2.179504,g
3.6244073,-2.8665028,g
-4.9449644,-0.008338151,g
2.181544,-0.4997113,g
-4.4472456,-6.292496,g
4.0599523,0.86219007,g
7.4434276,-2.2203274,g
2.5146627,2.8563366,g
5.6482215,10.142196,g
-6.187036,-4.010992,g
-7.443312,-6.385842,g
-2.868668,0.9438693,g
-4.618305,5.1323795,g
-1.3350637,6.5249186,g
-8.83064,-1.4468635,g
-2.3275018,-0.1518881,g
7.5767384,4.1665554,g
3.063399,-0.08871878,g
-4.016596,-2.8080564,g
8.64805,-2.066246,g
-7.9694977,-0.1210927,g
-4.638327,-7.817351,g
-9.0449,2.8985226,g
7.6391835,2.264985,g
-9.621185,3.0506752,g
0.7512512,-8.412927,g
10.6165285,0.2633599,g
5.264943,-5.039291,g
0.7015957,0.3464931,g
-3.0878785,-0.3292746,g
1.3117095,-6.027792,g
-5.057861,8.886929,g
1.1521417,-0.46049902,g
0.15307343,-4.064922,g
4.0911694,6.05647,g
0.7897308,-3.2756689,g
1.1028982,-1.597378,g
6.314803,-3.547646,g
-2.7934926,-2.3584626,g
3.8607364,5.481502,g
-6.6604576,10.678222,g
0.6753537,-10.589858,g
1.8390316,2.463881,g
2.3540714,3.111528,g
-8.643647,6.132312,g
-0.38703734,-2.2757745,g
11.434315,0.64102006,g
2.9633236,-0.6368207,g
0.8650627,-10.415825,g
-0.5913049,2.7960248,g
8.130786,3.603658,g
4.194582,0.8066942,g
-7.477737,4.081453,g
4.1187496,-1.9183059,g
-2.1594198,-3.1277912,g
-0.9524056,7.8813686,g
3.2675984,4.2791314,g
-1.4458033,-1.6885825,g
-3.7425508,3.4393115,g
-7.568597,-6.52375,g
2.472056,2.9381943,g
4.2773514,-4.862111,g
7.856543,4.1523566,g
-5.459812,1.012811,g
-9.179438,5.433758,g
0.19392915,4.3747096,g
-5.5633817,-4.1025114,g
5.126351,5.9007363,g
-3.1721537,-1.1363022,g
9.883066,3.9023502,g
-0.08012953,9.312891,g
0.3318922,-2.8709133,g
8.281255,10.6598,g
-6.5827565,-1.1556808,g
-6.755227,7.222638,g
-1.7665366,10.78873,g
-0.5629832,2.0174804,g
0.78760946,9.354992,g
0.45965528,5.6428337,g
1.1608025,1.6414474,g
-6.1681657,-5.683771,g
0.037398342,0.8528407,g
-5.95963,2.2729926,g
