UMAP1,UMAP2,Dataset
7.766278,-5.9899707,g
8.771683,6.293278,g
0.57989454,2.9042788,g
12.062667,1.5209486,g
3.476042,2.395541,g
1.5474976,10.999221,g
2.7999864,-5.586627,g
4.867249,-2.5047655,g
0.37057903,2.2916727,g
-6.742107,-0.77640754,g
10.535266,5.8512344,g
-4.7702,0.74200433,g
-5.9789405,2.0336795,g
3.2659988,2.8144581,g
10.316052,4.4508867,g
3.2040477,-5.640824,g
-6.196915,5.918685,g
0.09706978,-6.801582,g
0.6088515,2.2308133,g
7.258421,2.9853888,g
2.1610136,-0.47086862,g
3.1990483,11.800011,g
-5.12799,7.8179255,g
-5.4443464,9.250073,g
-1.8788679,-9.130917,g
-8.37829,6.1545935,g
-1.677762,12.243103,g
-4.786383,9.16489,g
5.266664,3.3445334,g
-0.48073977,8.2105,g
4.827118,4.845682,g
1.2332294,0.22678414,g
-1.0059316,-4.853406,g
-6.320656,8.274006,g
5.522761,1.0215199,g
8.48566,-1.203314,g
-6.9984207,5.5661526,g
5.6889215,-3.9549887,g
-2.0013435,1.3060523,g
-2.6390436,1.5013435,g
-4.3399415,4.3879104,g
3.6532023,13.479718,g
4.48515,-1.0458372,g
6.7745986,1.2817976,g
-1.7755444,7.1964293,g
1.5831016,5.8365097,g
4.172123,3.7769475,g
3.6284585,2.422286,g
4.4809704,8.489705,g
3.0522468,-2.3468475,g
3.3363998,10.446472,g
7.2723627,14.711651,g
5.075233,1.9729601,g
-0.73284745,2.8892484,g
-5.9387875,1.0567354,g
3.3467643,1.0777239,g
-2.596702,1.7471623,g
3.8253183,-3.2616806,g
-1.1814852,7.663947,g
8.869336,1.7660922,g
-2.7903934,4.901327,g
7.241231,-1.4939649,g
4.5034266,0.11666584,g
0.47671774,3.523033,g
-1.6986418,-2.7551582,g
5.4060664,-1.7992822,g
-5.8295393,-2.9994905,g
-4.648808,-4.6223717,g
5.6396575,1.8788435,g
-3.039881,1.9886141,g
5.454286,3.8103933,g
6.750921,13.110914,g
-6.905334,3.0668278,g
-9.349327,-2.3738196,g
-2.805414,-3.027349,g
-6.8404355,4.6710944,g
-1.2484064,-0.36984894,g
11.263374,7.128737,g
1.9568036,-2.729646,g
-4.659287,10.389484,g
-5.942868,11.024539,g
11.666271,0.16650829,g
-1.7384452,1.9055281,g
5.651519,7.248187,g
10.769395,5.6214614,g
-3.013801,10.19292,g
-4.4776278,3.259642,g
1.4808091,-8.25055,g
6.241435,1.111639,g
-7.046374,9.765073,g
2.8700597,3.8916337,g
-3.1201704,7.390707,g
0.33157694,9.129119,g
-4.022979,8.677022,g
4.831955,11.086226,g
-2.5805812,0.3731931,g
-3.6161656,-5.3451133,g
11.585249,-3.6770718,g
-5.943649,11.042486,g
-7.0251336,3.8797884,g
-4.599984,-3.1399627,g
7.3230104,12.035801,g
-5.677688,2.6615732,g
4.9652166,6.0770717,g
6.3494124,8.319817,g
8.013088,1.9207218,g
-0.8688276,0.9543274,g
1.785975,1.6127726,g
0.16848047,7.473345,g
-1.4888159,6.7846336,g
0.16535622,2.3271515,g
-1.3157386,5.1482606,g
-6.579112,13.515624,g
2.2215364,10.710965,g
11.906635,5.286349,g
7.0261703,2.599719,g
-1.31634,7.129936,g
-8.343543,6.219242,g
0.56131315,1.1282997,g
-0.32767767,6.240884,g
6.4075747,2.02334,g
-0.38537273,-3.2706409,g
-5.9123373,1.990479,g
3.6666796,-5.6771145,g
1.0606259,-2.7510183,g
-1.7729582,-0.10023595,g
-5.5267234,-1.9549887,g
-5.494454,-1.9657239,g
5.539544,7.648664,g
-2.4313536,1.2363564,g
-3.9736521,13.862268,g
-0.9927686,1.401822,g
-3.9926717,5.643569,g
3.4580538,7.7505555,g
0.05124306,1.7568585,g
-0.20288818,12.767712,g
-1.3004823,3.5413318,g
-2.1815782,7.992418,g
5.412496,-0.8208126,g
-5.5052004,2.6776016,g
1.8586006,-1.3797221,g
-4.3525357,9.222374,g
-0.1305975,-3.0451896,g
-0.26241386,-6.0281324,g
-0.376578,3.7834964,g
9.33039,-3.6781805,g
13.487728,7.3995137,g
8.307117,-7.466566,g
3.9611843,-3.64948,g
1.5649953,-4.7446413,g
6.598287,0.8397621,g
-1.1636239,3.5192657,g
7.9426155,3.558479,g
-6.5340934,12.205224,g
-1.9006188,2.0077617,g
3.26628,-5.1182475,g
-2.5797057,-8.320911,g
5.1696987,-4.605832,g
1.6211553,-3.2484305,g
-0.69589126,0.40508187,g
-2.2256434,2.7761996,g
2.2508278,-0.60039854,g
1.7360889,-3.3168726,g
-4.386601,8.2113285,g
3.4218352,7.592304,g
-4.2462373,5.943413,g
-0.99960315,1.1185021,g
7.0242634,7.522085,g
-3.2702508,10.343061,g
-2.3171718,-4.8291616,g
7.2429104,8.339715,g
-3.4916441,-6.1714067,g
8.617558,-5.6603417,g
-5.943658,1.9998127,g
-0.21764417,5.929755,g
4.9097095,-5.474043,g
2.6039994,-0.6056278,g
0.21482398,3.6396315,g
7.319889,-3.3820403,g
4.240121,-1.7922014,g
-6.0414257,5.695033,g
6.566542,1.8989961,g
0.6634496,4.5841274,g
2.0180826,13.709384,g
4.177329,4.078862,g
-1.6237236,12.189254,g
-2.494381,0.10576889,g
-8.478183,1.7903383,g
-1.2331785,0.6022128,g
-1.1101058,11.268228,g
-4.8840203,3.3633885,g
-9.374217,1.4892063,g
-1.8770411,-0.29810753,g
5.159586,5.5417266,g
5.5180926,-5.7626066,g
-6.8555717,-2.5427592,g
-8.824731,4.7970004,g
-4.4668736,12.710881,g
5.5438986,-0.96393085,g
2.97684,3.4591234,g
-4.286454,4.4033117,g
0.85979676,7.2299805,g
8.746862,8.0662,g
-7.885109,2.9249809,g
3.1054268,8.321705,g
5.489336,7.698642,g
-0.032465603,2.8710616,g
-6.8658953,-4.221611,g
6.035511,1.2751169,g
5.470225,-4.412244,g
3.1410668,5.312931,g
-9.823633,3.5791519,g
7.3116612,12.050242,g
1.8318557,-3.192372,g
-4.9864426,-3.8494744,g
0.45826575,1.4383214,g
6.362328,10.203004,g
5.5131474,2.4497433,g
2.2959616,-0.024298726,g
-2.5013244,-1.0762703,g
-1.7372552,11.347522,g
-1.8451006,-2.7299018,g
-3.5036697,10.341774,g
3.0450075,15.102253,g
6.4170904,13.636492,g
-4.912054,1.3107103,g
4.910589,5.972797,g
5.585578,1.2526942,g
1.0618893,2.606415,g
9.27031,-0.3627292,g
-1.6804585,3.1119287,g
2.0803714,-2.6501672,g
5.482908,1.4251441,g
-1.4887949,-2.6292255,g
3.80024,1.9971364,g
5.0304074,1.3691996,g
9.3094845,2.5990632,g
1.5074505,-8.752877,g
3.9251783,-5.4304686,g
-1.662932,0.002745848,g
2.387711,-5.1037235,g
-5.9404955,-4.295445,g
11.109654,-5.3271885,g
-3.7809675,3.6196392,g
-3.7454226,-5.2301493,g
5.0465727,5.359185,g
-0.82824624,2.6014419,g
4.2833576,4.6641693,g
9.741111,-0.0790232,g
5.165061,0.58027744,g
3.573125,3.716757,g
-4.524617,8.169517,g
-1.3374512,0.6706699,g
-6.254943,-0.7347296,g
3.1823835,2.4251802,g
-1.1843772,-7.2451982,g
4.65486,2.9280019,g
-6.52775,5.701065,g
6.3445497,11.48324,g
-0.6485284,1.174981,g
-1.4298782,3.5312507,g
-4.300284,1.746834,g
-1.2559359,-0.20772651,g
-2.784399,-6.93691,g
11.60587,2.468412,g
8.360831,-1.1709917,g
0.32586694,0.66095966,g
8.889767,10.165045,g
0.692409,0.07640407,g
-0.7348622,0.2544149,g
-6.322218,0.5894293,g
-0.6560169,-6.5761456,g
2.5666125,6.865032,g
1.7581214,-1.0473425,g
4.7675185,10.983561,g
-3.466835,2.2625668,g
-8.432451,1.8689872,g
4.143572,2.6334746,g
3.2252405,11.846313,g
-6.042531,-2.5030937,g
10.709045,1.4756124,g
-2.5204704,10.382751,g
5.812234,5.4947314,g
-1.9356142,0.9492449,g
-6.8486543,6.795777,g
-10.012765,0.27530122,g
7.068195,10.091494,g
-4.0092382,-8.815384,g
7.1181726,-0.3267318,g
4.2140355,6.709463,g
-4.119173,3.0922694,g
-0.74153113,2.7566519,g
3.7051594,2.814437,g
-3.288237,10.984449,g
0.08534325,0.86074334,g
-1.9084582,1.1444923,g
5.65691,11.722836,g
1.4655745,9.022706,g
-8.444107,9.079941,g
7.7066107,2.4680696,g
5.9183984,2.4013593,g
-7.4151287,12.680802,g
9.017071,8.540519,g
2.1070435,-7.3071523,g
0.16470748,4.3532486,g
11.960992,8.655295,g
3.2019348,11.8063,g
0.8882542,-10.312383,g
10.894657,-1.187188,g
-5.19545,3.2249272,g
-11.051367,2.2090356,g
0.38726202,3.982607,g
9.833738,3.7099657,g
6.0689807,8.635294,g
-1.6821575,-6.990035,g
5.543656,1.7130554,g
-1.2894753,4.1822424,g
4.9789004,-0.19283625,g
3.591296,5.631272,g
2.1473238,1.0491332,g
2.1603806,-5.5047507,g
11.298233,6.76305,g
0.82832164,1.099934,g
0.7699212,11.868819,g
-2.7081428,0.4909007,g
13.794579,7.9865775,g
-1.374403,0.34282377,g
-3.649398,3.7737944,g
7.110088,1.9793113,g
3.5682826,3.7664351,g
-8.821628,-2.5425744,g
5.300056,-2.852026,g
0.69439477,13.029655,g
-1.0229075,0.5648004,g
0.58832633,-5.258956,g
2.9868586,4.524254,g
5.158768,-6.713099,g
-8.368672,9.983999,g
-3.4575963,-9.184476,g
-3.2804787,-1.2049705,g
-0.74344856,2.3774002,g
5.8322,13.282825,g
-0.1895332,-3.3989384,g
5.193252,15.994831,g
5.0926576,5.6599627,g
9.603961,9.700154,g
7.0526814,7.6812334,g
1.7243993,-3.519218,g
-6.1101823,4.5382013,g
-2.8563704,12.945196,g
2.377009,-5.082394,g
2.687536,4.4733157,g
4.6528325,-6.0988374,g
-5.4856052,6.059197,g
-8.836621,-1.0566332,g
-0.30396482,2.7382815,g
0.31012544,2.3376675,g
-0.3511233,1.2648109,g
-0.03370173,0.064545326,g
7.221566,1.4291322,g
9.622561,7.858291,g
3.516092,-5.117729,g
-0.982997,3.940039,g
7.3066297,8.451352,g
-0.5153281,0.5250196,g
-4.3972774,6.018681,g
-7.247185,2.8753226,g
2.3563137,3.939935,g
10.490642,7.9858675,g
-1.0315555,8.864663,g
13.639031,2.3251314,g
0.15359232,3.0288217,g
-6.8393188,-6.4154096,g
7.589753,7.07008,g
1.7670093,4.422643,g
-3.931636,1.2672678,g
5.0751886,-1.7951694,g
7.6804643,1.2917137,g
2.1178901,1.0020919,g
-2.2322035,-5.1762185,g
0.86626565,-4.6506467,g
-2.923518,-0.091940016,g
-1.0989985,-1.0584093,g
5.4479346,13.313569,g
-4.839664,-9.741923,g
2.2734425,4.90634,g
12.172501,2.1657531,g
-0.31191212,1.8237181,g
7.987069,7.57013,g
-0.60783637,17.010427,g
5.306507,2.3852856,g
-4.1080546,11.99674,g
1.6170498,-4.8673387,g
-5.3776665,0.9870638,g
5.830955,5.390697,g
11.824202,5.356005,g
-2.9709425,1.9463667,g
5.2386975,6.4066415,g
14.152704,7.2075152,g
-0.8625383,2.490771,g
-5.3469667,14.332848,g
-0.71156,0.77381635,g
-10.089921,6.4830127,g
-1.9909139,13.588549,g
3.7677336,6.0170445,g
-1.6284919,1.8217844,g
-3.5352244,11.053026,g
-2.8351164,14.431694,g
2.1812837,3.3472033,g
2.3671768,-8.993071,g
10.409287,-1.7396653,g
4.316319,2.579211,g
1.2914709,13.354731,g
-1.7230934,-0.4316757,g
0.88934124,-9.496175,g
-4.4414964,-2.7812505,g
-6.4209614,6.877153,g
5.6750917,1.2025559,g
0.8461226,1.1443925,g
8.301962,-0.6856668,g
1.1137644,-0.66743374,g
-2.8866842,6.991883,g
-2.5032508,14.229891,g
-2.2381217,-1.3953307,g
3.823229,5.6937184,g
-0.7725501,1.1632447,g
-1.2872986,0.042988703,g
3.477983,3.9760695,g
-0.24587852,2.7006195,g
-5.50944,-2.1309998,g
5.6940126,1.3834988,g
-0.8142368,16.305233,g
-5.401448,6.089312,g
-6.536846,6.135396,g
6.9841537,1.084585,g
13.076092,5.8914247,g
-1.5509819,6.709875,g
-7.6110797,4.187089,g
0.067302674,2.4668567,g
-3.8715746,10.204133,g
-2.7626128,4.8601913,g
0.37713593,1.6867026,g
-1.8077905,2.8081222,g
4.2678227,6.71825,g
10.085771,6.4258447,g
4.6936026,-2.798699,g
5.3857946,4.873049,g
8.724044,6.987397,g
2.9265845,4.290296,g
12.740668,1.08065,g
8.347548,-3.4410548,g
2.743055,-3.520888,g
10.175124,-0.23088928,g
5.613953,10.532405,g
4.8474526,12.906654,g
3.9175017,4.8733087,g
3.4398892,2.4278166,g
4.973228,-9.917504,g
5.098718,15.416353,g
-7.3585906,3.3947685,g
-1.2395722,3.8521602,g
7.638807,2.576842,g
-0.061096415,-7.9912457,g
10.348594,-0.9461518,g
-0.26639533,0.40893102,g
-2.2437987,-1.430592,g
-6.2405086,2.1263895,g
-7.0396566,1.1510457,g
-0.09162419,-2.346465,g
0.56082845,0.7221623,g
3.8751712,4.1813755,g
6.371153,11.486786,g
1.7586681,1.9589884,g
-1.719229,-5.724623,g
3.5485158,14.395043,g
7.500693,5.630204,g
-5.9028974,0.2824437,g
3.08944,2.3187406,g
5.1597667,0.99800634,g
-0.23880997,3.0722039,g
4.265591,-1.0515515,g
-7.046202,11.010107,g
-1.3814783,5.2119436,g
4.0555506,-0.98373985,g
-7.811105,6.8926096,g
13.8173485,1.5288547,g
2.196162,11.928294,g
3.4622478,-9.573783,g
9.908505,1.1890771,g
2.0376878,3.9063082,g
4.4699807,8.733607,g
4.430269,-3.7159202,g
-3.9575212,2.526558,g
5.202754,8.156619,g
-2.154154,12.128318,g
4.9553223,-3.6679702,g
-2.3983405,10.4774475,g
6.4672103,0.6097344,g
3.8110542,4.2912107,g
7.3375783,3.6429756,g
-1.3849905,8.206512,g
8.99341,-3.330692,g
2.570887,-2.415018,g
2.5968788,8.793319,g
2.4683185,4.3420486,g
-0.23484161,-1.1064597,g
9.614945,7.4480247,g
-6.768631,5.9433074,g
-3.6797523,0.32348683,g
-3.41775,-0.40311778,g
7.0625124,1.8194517,g
-0.061826933,10.381443,g
2.4334366,-0.9390883,g
4.596248,-3.2506762,g
8.47586,2.4530988,g
0.91248304,2.076707,g
-2.9271748,-9.140957,g
-5.448632,-2.2742567,g
11.872234,-1.9945813,g
2.7519703,-2.1642532,g
6.4782605,-3.5938313,g
2.6254961,13.729985,g
1.9182632,-2.7503183,g
-1.375458,-6.779228,g
-3.544491,2.1868634,g
-4.0816936,-3.5957026,g
12.30111,-0.09742999,g
3.079666,-4.160982,g
-5.3132467,8.188137,g
4.6214404,9.175075,g
8.062443,14.047521,g
-11.999342,7.1722364,g
-3.528443,14.977114,g
5.7493973,0.42885026,g
-1.8570179,-8.399846,g
-3.911862,0.8711562,g
6.2793646,8.403807,g
6.887903,1.9699945,g
-1.3288426,0.6345574,g
-2.3358016,2.1989048,g
0.54910535,13.125574,g
-5.9629545,-0.6190115,g
13.540977,9.393793,g
13.541313,9.393867,g
6.6104383,12.644837,g
-0.20758967,-3.9095452,g
7.3615336,-0.18151024,g
-2.0579488,-0.26466435,g
-0.30892444,-0.32051492,g
-0.9095074,-1.6740551,g
5.3958473,1.1982832,g
3.852714,-9.375648,g
4.7735887,6.9664655,g
-3.7106073,-1.4098308,g
6.1239295,14.579435,g
13.1095295,-1.8377956,g
5.4057875,6.19854,g
3.839728,2.0302606,g
3.8555572,-1.9592869,g
3.032139,2.0451026,g
-2.41664,2.146687,g
-3.6134534,-0.029350024,g
5.8721957,4.138808,g
-0.8003046,4.417023,g
8.449511,1.5333068,g
6.0561976,5.3183355,g
-2.2697208,14.681183,g
1.903644,7.9083157,g
-0.1370361,7.869308,g
2.3243265,0.45702514,g
5.108285,6.536688,g
1.6978266,-1.7480406,g
-6.7212787,2.79172,g
13.918517,3.4851782,g
4.80082,4.7842,g
-2.6323798,-3.1286862,g
11.346548,-2.6073022,g
-7.295989,2.9998536,g
6.8448067,0.7433947,g
-3.8332644,-1.2842498,g
-9.046953,6.9147854,g
-5.461462,6.7226324,g
12.442073,5.682839,g
9.776172,12.701227,g
0.8590347,-1.0541462,g
-6.6955447,3.3390863,g
3.2790728,2.4533165,g
-3.7848978,6.69544,g
5.053413,6.672311,g
4.086744,14.080817,g
-2.921681,7.9246607,g
8.423562,-0.3298492,g
5.0479636,9.949372,g
7.326964,-2.2804224,g
10.314556,1.3052294,g
2.721568,6.4377966,g
5.699759,1.3142442,g
7.2928705,2.7138252,g
0.52412343,10.6968355,g
4.7294073,2.223708,g
4.8092685,-5.0133777,g
-6.9323635,3.453968,g
9.320436,5.041767,g
4.8758397,5.695336,g
3.565975,2.8070543,g
-6.5446024,-1.886506,g
0.8633688,1.776858,g
-3.219046,2.0938554,g
-3.9042957,11.864009,g
2.2844121,4.7234254,g
3.9910052,13.324271,g
-1.7879652,-2.8011003,g
0.2548946,0.86206263,g
-5.7050066,-2.8898048,g
0.6980207,-5.0033994,g
-2.7345715,0.8231948,g
2.3850267,4.0941057,g
6.769501,-9.861461,g
6.5043073,1.7801374,g
4.939714,1.0346267,g
-0.5149812,8.132105,g
1.1881877,0.54892457,g
0.08299319,-6.8019843,g
-0.3356972,5.523572,g
5.574602,-2.8682003,g
2.523425,-1.3828349,g
7.515013,1.5433271,g
5.264779,3.3312216,g
-5.876353,0.29439825,g
3.3131142,4.0337787,g
-1.0919555,3.1881008,g
5.547796,9.89074,g
3.7143557,7.9063935,g
-0.20482358,7.6077533,g
7.4912386,-4.752638,g
2.3104644,8.413366,g
-1.8838351,1.9704394,g
-0.71786904,-4.1129117,g
6.416414,11.521787,g
4.919715,5.633934,g
-4.079352,9.896274,g
-0.7019607,-0.6019046,g
12.03643,4.6059003,g
-4.0223346,5.635639,g
4.641376,0.493177,g
-5.0083942,10.450869,g
-3.5677357,-1.7235011,g
3.0701306,1.8600863,g
1.079682,10.029279,g
7.980888,4.532016,g
10.844551,6.120704,g
4.9586673,6.1981335,g
7.0380487,7.6988974,g
-4.1064043,-0.9313512,g
4.72622,10.376233,g
-8.533333,-3.6400898,g
-9.020483,1.172544,g
-3.2480607,14.03035,g
8.099931,-0.27884305,g
2.0149107,4.4068274,g
-11.351382,3.2753577,g
9.111224,-4.1136546,g
5.8617496,2.282061,g
-1.9715308,0.9050483,g
2.8665144,9.869021,g
4.6705704,2.8491993,g
1.5577049,5.6849566,g
6.210267,7.4790945,g
9.43038,6.8303347,g
5.9207244,1.5221943,g
-9.020579,1.1780828,g
4.652234,-2.9425108,g
3.2324665,9.284562,g
-1.7304621,-5.698959,g
0.8434912,1.9411106,g
3.3441641,8.519115,g
2.442982,-4.0349565,g
2.2078207,-0.61215883,g
9.089695,-6.198473,g
3.099543,5.3185854,g
-5.7640934,-6.2112155,g
-0.58005774,1.0534469,g
-9.812837,8.477708,g
-5.766451,-6.211995,g
1.4735227,-5.5576878,g
1.5541027,-7.944271,g
-1.1226351,-5.9187264,g
-1.1424804,1.3879094,g
-0.4532215,8.075592,g
1.6817828,0.00032809243,g
1.9776667,8.581508,g
1.0240396,0.48922428,g
6.302787,2.5544882,g
7.406896,5.1738396,g
3.3088129,11.283736,g
4.6541996,5.789661,g
-1.1221169,13.302712,g
-5.3911357,-5.8874984,g
8.049975,8.092296,g
8.670243,-6.0852046,g
1.7430601,-4.416404,g
4.884874,9.227532,g
-2.951352,-0.95208925,g
3.5868363,15.593531,g
-0.46360797,13.274451,g
2.1028605,5.303783,g
-8.066787,-1.9137081,g
-0.7568526,4.3467736,g
4.1666,3.7789721,g
0.10410941,1.1094139,g
5.322881,1.075459,g
4.977928,-0.471479,g
3.605588,3.8342352,g
7.028021,1.6134021,g
-5.847074,4.706182,g
2.5601492,3.252421,g
7.9612784,7.3927755,g
-1.9033184,2.273728,g
5.0974803,-1.7393942,g
12.583059,2.1924102,g
-3.2641485,-5.1545653,g
3.5700336,3.6703043,g
-0.70229393,-10.143907,g
-1.1449378,0.6809941,g
7.5968037,10.23409,g
-2.602208,2.6545897,g
5.4352727,2.069056,g
5.768335,0.96269155,g
-4.096463,4.5784264,g
-2.7176301,-2.8263755,g
-5.303347,5.118371,g
-4.3816643,7.7249985,g
8.868713,-0.123010494,g
-7.1222754,0.58563405,g
-6.5702176,13.507641,g
-5.3759627,6.022682,g
11.62288,2.4540653,g
3.728725,3.4651647,g
8.634125,5.7256474,g
-2.237989,0.117342286,g
-6.5864797,-4.700964,g
1.8848687,8.540846,g
5.1426415,-6.735358,g
-1.795342,0.5896223,g
-0.20477481,-7.6210675,g
4.7345357,7.137026,g
-8.590147,-0.5719551,g
-3.43565,4.454719,g
1.0298836,1.4090528,g
0.21921003,0.87144935,g
3.8350337,4.9162765,g
2.8880577,-2.0928872,g
8.101818,0.91959023,g
-9.702625,7.220036,g
2.7005436,4.3870063,g
12.691633,3.137956,g
8.630851,7.9144225,g
-9.563184,5.229594,g
-9.54978,-0.7927441,g
2.4431474,4.1423297,g
-1.7666249,0.66809183,g
11.968097,8.662511,g
10.886483,9.715991,g
-2.3554778,0.08086377,g
-4.427593,-8.718322,g
7.6536794,0.7355546,g
8.516351,-1.2166688,g
-0.41576183,7.0966234,g
3.5693543,9.776666,g
11.57944,2.49508,g
1.9776484,7.0689197,g
-0.73890924,0.045492455,g
-0.27996683,4.834512,g
2.1893604,-0.5697839,g
-0.6714417,0.11502791,g
8.310095,-0.69464123,g
3.2012434,5.30047,g
3.0763083,3.5759199,g
-5.7025285,7.9990497,g
9.00275,1.7922119,g
12.071518,7.3393035,g
-1.2097274,0.1580966,g
4.2763085,-1.5345263,g
0.13085519,0.15478443,g
-1.8556153,-0.26101214,g
-2.3900185,10.386836,g
2.335686,-1.6123464,g
0.22953276,4.629229,g
9.023271,1.7780985,g
-7.1409974,3.4958544,g
2.2732627,-6.7124267,g
0.22769842,3.6747754,g
-6.905997,3.4316454,g
-5.9982085,1.0463487,g
-1.7299663,3.0938373,g
1.2827469,9.369414,g
4.1846294,4.0636415,g
6.007658,12.059428,g
9.695448,0.48989397,g
5.542256,0.27605233,g
-7.527613,3.0676584,g
-2.849578,12.834603,g
-3.534709,-2.9423668,g
3.5271792,-5.0817804,g
6.2425046,-0.41861513,g
5.826032,-0.013292525,g
10.1686535,10.40555,g
1.0968373,1.1853957,g
4.6687703,3.1963842,g
6.5379767,2.3041484,g
8.879231,-6.934846,g
2.441507,-4.0366583,g
8.404044,3.2174244,g
7.4038987,9.154083,g
4.2051864,1.5101272,g
6.601693,-7.7220106,g
10.377028,12.378461,g
-1.7426243,0.5932588,g
4.973387,2.7409015,g
-1.1044066,12.684368,g
3.657301,3.0762267,g
5.448982,-4.4033494,g
7.506234,2.0521693,g
-2.067379,-4.282828,g
-5.5889416,4.680365,g
10.762207,5.603671,g
5.6604304,6.134342,g
-2.960262,-0.16681103,g
14.763306,5.258639,g
-1.212987,-1.6784651,g
7.9072304,-3.5468485,g
0.7330165,3.5132349,g
10.336317,-0.9587483,g
-6.9618053,3.6125605,g
6.9568577,-2.481362,g
4.6886616,1.7605006,g
-2.6058388,6.6342144,g
-5.3278484,0.10542908,g
7.7259994,4.956173,g
4.9925733,8.524928,g
2.473074,4.3984327,g
-1.612953,6.9548197,g
-1.2122618,0.13583052,g
0.7151772,11.752412,g
1.925126,9.82704,g
-2.0129673,2.0242863,g
-1.0703863,2.5625389,g
-12.324531,2.9337804,g
11.518443,3.6236193,g
-1.5443482,6.7227283,g
-0.064887226,3.5716832,g
5.4268255,1.6940895,g
2.6563036,9.953223,g
-9.479756,1.1465745,g
-2.272833,3.0075543,g
6.0965853,2.0227687,g
0.49105808,-3.3004334,g
0.1670293,2.4589062,g
3.3288333,2.8698325,g
-5.7307982,4.9698033,g
7.268642,3.3652797,g
1.1076885,1.312207,g
-7.776214,-3.3830168,g
4.855997,0.38871554,g
7.041433,-0.87248445,g
3.3576815,9.33211,g
-2.8179514,-5.69267,g
1.304642,5.468872,g
6.0169697,7.134744,g
-0.4974495,-3.9026034,g
-0.20550649,8.799264,g
4.910312,4.436253,g
-6.37334,1.7100561,g
-2.5459142,2.7132418,g
-0.07411117,6.1773877,g
-1.565415,-3.6752636,g
-0.047245104,10.396489,g
12.637849,2.177819,g
7.540451,-9.617079,g
6.560478,1.146356,g
-5.7975564,7.0545697,g
10.416453,0.13814451,g
-2.7278402,-2.392116,g
7.309316,-3.063526,g
2.420414,3.2152195,g
-6.5210767,-0.25861132,g
-2.5640066,6.728858,g
0.86937636,3.454246,g
-2.8170943,4.860517,g
-7.5172205,10.313028,g
-0.5567414,1.0207161,g
0.28710148,7.3634734,g
-4.5090146,6.560769,g
11.663467,2.4216993,g
-7.0338254,3.4440143,g
-0.3120648,1.5506516,g
-0.8085774,2.684221,g
4.0470595,-5.1417475,g
-2.9338078,7.917438,g
5.9410434,12.444818,g
4.4579697,6.441601,g
-0.15952633,6.758129,g
-3.218957,-3.7539065,g
-2.543162,4.1408825,g
10.24033,3.6526237,g
-2.1553667,1.9578004,g
2.2130306,7.234602,g
5.43448,1.2835737,g
12.591335,5.131527,g
4.642905,7.174534,g
5.6678414,7.5871882,g
-7.578034,9.093313,g
-2.188602,-1.8506536,g
-3.759594,-5.2012973,g
-2.2927015,11.685845,g
7.265078,10.577754,g
4.6092725,2.9720552,g
4.052721,4.3395433,g
-3.9665174,2.4884484,g
1.1377919,0.30249944,g
-6.704121,-3.8923564,g
10.370974,-2.2885017,g
1.7787484,1.6232153,g
1.8393744,3.7822194,g
10.9661665,4.769574,g
2.3783064,7.696118,g
-2.3728428,2.9149144,g
6.2215724,0.5052704,g
-3.3138332,2.8317883,g
-3.352518,-0.43047875,g
-0.64271003,2.4414349,g
2.8591075,2.5694814,g
-1.5662224,12.110817,g
9.434198,0.3310906,g
9.2450075,5.47869,g
-3.8549798,-4.7264824,g
-2.211076,-1.498635,g
1.8948642,-4.9348116,g
-1.1593556,2.7178662,g
-6.8386626,-6.0912776,g
0.27722475,7.4113994,g
5.462609,4.968359,g
5.09117,6.7001963,g
6.3313847,0.7032344,g
-0.89388794,2.653853,g
6.0219946,2.3968086,g
10.515224,-3.4645836,g
9.027078,1.7759918,g
7.4033346,1.8616884,g
1.3319982,8.498524,g
3.7794862,-8.737693,g
6.3458233,-8.107896,g
-8.411346,4.6653714,g
2.634808,5.214017,g
-0.0075593526,0.3121685,g
-0.39276347,0.2286164,g
4.158742,-2.4042375,g
8.174694,9.609632,g
0.5008162,4.0444117,g
7.3400893,2.98998,g
12.990156,-0.6155384,g
5.938898,1.9281299,g
1.0364347,1.0990297,g
0.43594557,-4.4256196,g
4.7822485,4.1163974,g
10.670627,-4.698765,g
4.58287,0.13232248,g
7.2569613,8.389951,g
3.8660452,3.947624,g
1.4403349,-3.4418125,g
5.6021333,0.6373871,g
-2.315106,11.687971,g
-5.7957263,-3.3342626,g
-5.6731668,8.772392,g
2.202552,5.0547023,g
5.5079355,0.15603942,g
7.221303,3.992828,g
-5.682802,4.6164913,g
0.6090983,-0.9740445,g
5.489759,1.8312762,g
-1.5533731,0.56126827,g
11.234051,6.813472,g
-4.2014055,4.0352726,g
-2.5301518,10.393758,g
8.567453,9.156038,g
3.7694712,3.8131351,g
2.6804187,13.062625,g
0.3869663,0.05833985,g
11.858995,6.7334785,g
-3.162404,8.731092,g
6.942726,1.0534918,g
-1.5456407,12.804507,g
5.6654396,6.2174525,g
-3.8461893,-1.4315939,g
7.333049,8.535527,g
8.545364,4.98956,g
1.710002,-3.3036256,g
1.5020164,-5.9678383,g
-2.9823518,1.8466283,g
1.7919543,-1.6188408,g
2.8366456,8.75127,g
6.239747,4.109174,g
0.44140047,5.5811605,g
-2.796436,9.241642,g
13.406403,2.1671727,g
-4.7483077,5.7139826,g
